Time,Temperature,Pressure,Altitude,Latitude,Longitude
0,12,34,40,41.382736,2.154902
3,18,40,40,41.382736,2.154902
231,474,496,40,41.382736,2.154902,0.00,0.00,0.00
234,480,502,40,41.382736,2.154902,0.00,0.00,0.00
237,486,508,40,41.382736,2.154902,0.00,0.00,0.00
240,492,514,40,41.382736,2.154902,0.00,0.00,0.00
243,498,520,40,41.382736,2.154902,0.00,0.00,0.00
246,504,526,40,41.382736,2.154902,0.00,0.00,0.00
249,510,532,40,41.382736,2.154902,0.00,0.00,0.00
252,516,538,40,41.382736,2.154902,0.00,0.00,0.00
255,522,544,40,41.382736,2.154902,0.00,0.00,0.00
258,528,550,40,41.382736,2.154902,0.00,0.00,0.00
261,534,556,40,41.382736,2.154902,0.00,0.00,0.00
264,540,562,40,41.382736,2.154902,0.00,0.00,0.00
267,546,568,40,41.382736,2.154902,0.00,0.00,0.00
270,552,574,40,41.382736,2.154902,0.00,0.00,0.00
273,558,580,40,41.382736,2.154902,0.00,0.00,0.00
276,564,586,40,41.382736,2.154902,0.00,0.00,0.00
279,570,592,40,41.382736,2.154902,0.00,0.00,0.00
282,576,598,40,41.382736,2.154902,0.00,0.00,0.00
285,582,604,40,41.382736,2.154902,0.00,0.00,0.00
288,588,610,40,41.382736,2.154902,0.00,0.00,0.00
291,594,616,40,41.382736,2.154902,0.00,0.00,0.00
294,600,622,40,41.382736,2.154902,0.00,0.00,0.00
297,606,628,40,41.382736,2.154902,0.00,0.00,0.00
300,612,634,40,41.382736,2.154902,0.00,0.00,0.00
303,618,640,40,41.382736,2.154902,0.00,0.00,0.00
306,624,646,40,41.382736,2.154902,0.00,0.00,0.00
309,630,652,40,41.382736,2.154902,0.00,0.00,0.00
312,636,658,40,41.382736,2.154902,0.00,0.00,0.00
315,642,664,40,41.382736,2.154902,0.00,0.00,0.00
318,648,670,40,41.382736,2.154902,0.00,0.00,0.00
321,654,676,40,41.382736,2.154902,0.00,0.00,0.00
324,660,682,40,41.382736,2.154902,0.00,0.00,0.00
327,666,688,40,41.382736,2.154902,0.00,0.00,0.00
330,672,694,40,41.382736,2.154902,0.00,0.00,0.00
333,678,700,40,41.382736,2.154902,0.00,0.00,0.00
336,684,706,40,41.382736,2.154902,0.00,0.00,0.00
339,690,712,40,41.382736,2.154902,0.00,0.00,0.00
342,696,718,40,41.382736,2.154902,0.00,0.00,0.00
345,702,724,40,41.382736,2.154902,0.00,0.00,0.00
348,708,730,40,41.382736,2.154902,0.00,0.00,0.00
351,714,736,40,41.382736,2.154902,0.00,0.00,0.00
354,720,742,40,41.382736,2.154902,0.00,0.00,0.00
357,726,748,40,41.382736,2.154902,0.00,0.00,0.00
360,732,754,40,41.382736,2.154902,0.00,0.00,0.00
363,738,760,40,41.382736,2.154902,0.00,0.00,0.00
366,744,766,40,41.382736,2.154902,0.00,0.00,0.00
369,750,772,40,41.382736,2.154902,0.00,0.00,0.00
372,756,778,40,41.382736,2.154902,0.00,0.00,0.00
375,762,784,40,41.382736,2.154902,0.00,0.00,0.00
378,768,790,40,41.382736,2.154902,0.00,0.00,0.00
381,774,796,40,41.382736,2.154902,0.00,0.00,0.00
384,780,802,40,41.382736,2.154902,0.00,0.00,0.00
387,786,808,40,41.382736,2.154902,0.00,0.00,0.00
390,792,814,40,41.382736,2.154902,0.00,0.00,0.00
393,798,820,40,41.382736,2.154902,0.00,0.00,0.00
396,804,826,40,41.382736,2.154902,0.00,0.00,0.00
399,810,832,40,41.382736,2.154902,0.00,0.00,0.00
402,816,838,40,41.382736,2.154902,0.00,0.00,0.00
405,822,844,40,41.382736,2.154902,0.00,0.00,0.00
408,828,850,40,41.382736,2.154902,0.00,0.00,0.00
411,834,856,40,41.382736,2.154902,0.00,0.00,0.00
414,840,862,40,41.382736,2.154902,0.00,0.00,0.00
417,846,868,40,41.382736,2.154902,0.00,0.00,0.00
420,852,874,40,41.382736,2.154902,0.00,0.00,0.00
423,858,880,40,41.382736,2.154902,0.00,0.00,0.00
426,864,886,40,41.382736,2.154902,0.00,0.00,0.00
429,870,892,40,41.382736,2.154902,0.00,0.00,0.00
432,876,898,40,41.382736,2.154902,0.00,0.00,0.00
435,882,904,40,41.382736,2.154902,0.00,0.00,0.00
438,888,910,40,41.382736,2.154902,0.00,0.00,0.00
441,894,916,40,41.382736,2.154902,0.00,0.00,0.00
444,900,922,40,41.382736,2.154902,0.00,0.00,0.00
447,906,928,40,41.382736,2.154902,0.00,0.00,0.00
450,912,934,40,41.382736,2.154902,0.00,0.00,0.00
453,918,940,40,41.382736,2.154902,0.00,0.00,0.00
456,924,946,40,41.382736,2.154902,0.00,0.00,0.00
459,930,952,40,41.382736,2.154902,0.00,0.00,0.00
462,936,958,40,41.382736,2.154902,0.00,0.00,0.00
465,942,964,40,41.382736,2.154902,0.00,0.00,0.00
468,948,970,40,41.382736,2.154902,0.00,0.00,0.00
471,954,976,40,41.382736,2.154902,0.00,0.00,0.00
474,960,982,40,41.382736,2.154902,0.00,0.00,0.00
477,966,988,40,41.382736,2.154902,0.00,0.00,0.00
480,972,994,40,41.382736,2.154902,0.00,0.00,0.00
483,978,1000,40,41.382736,2.154902,0.00,0.00,0.00
486,984,1006,40,41.382736,2.154902,0.00,0.00,0.00
489,990,1012,40,41.382736,2.154902,0.00,0.00,0.00
492,996,1018,40,41.382736,2.154902,0.00,0.00,0.00
495,1002,1024,40,41.382736,2.154902,0.00,0.00,0.00
1,11,31,40,41.382736,2.154902,0.00,0.00,0.00
2,12,32,40,41.382736,2.154902,0.00,0.00,0.00
3,13,33,40,41.382736,2.154902,0.00,0.00,0.00
4,14,34,40,41.382736,2.154902,0.00,0.00,0.00
5,15,35,40,41.382736,2.154902,0.00,0.00,0.00
6,16,36,40,41.382736,2.154902,0.00,0.00,0.00
7,17,37,40,41.382736,2.154902,0.00,0.00,0.00
8,18,38,40,41.382736,2.154902,0.00,0.00,0.00
9,19,39,40,41.382736,2.154902,0.00,0.00,0.00
10,20,40,40,41.382736,2.154902,0.00,0.00,0.00
11,21,41,40,41.382736,2.154902,0.00,0.00,0.00
12,22,42,40,41.382736,2.154902,0.00,0.00,0.00
13,23,43,40,41.382736,2.154902,0.00,0.00,0.00
14,24,44,40,41.382736,2.154902,0.00,0.00,0.00
15,25,45,40,41.382736,2.154902,0.00,0.00,0.00
16,26,46,40,41.382736,2.154902,0.00,0.00,0.00
17,27,47,40,41.382736,2.154902,0.00,0.00,0.00
18,28,48,40,41.382736,2.154902,0.00,0.00,0.00
19,29,49,40,41.382736,2.154902,0.00,0.00,0.00
20,30,50,40,41.382736,2.154902,0.00,0.00,0.00
21,31,51,40,41.382736,2.154902,0.00,0.00,0.00
22,32,52,40,41.382736,2.154902,0.00,0.00,0.00
23,33,53,40,41.382736,2.154902,0.00,0.00,0.00
24,34,54,40,41.382736,2.154902,0.00,0.00,0.00
25,35,55,40,41.382736,2.154902,0.00,0.00,0.00
26,36,56,40,41.382736,2.154902,0.00,0.00,0.00
27,37,57,40,41.382736,2.154902,0.00,0.00,0.00
28,38,58,40,41.382736,2.154902,0.00,0.00,0.00
29,39,59,40,41.382736,2.154902,0.00,0.00,0.00
30,40,60,40,41.382736,2.154902,0.00,0.00,0.00
31,41,61,40,41.382736,2.154902,0.00,0.00,0.00
32,42,62,40,41.382736,2.154902,0.00,0.00,0.00
33,43,63,40,41.382736,2.154902,0.00,0.00,0.00
34,44,64,40,41.382736,2.154902,0.00,0.00,0.00
35,45,65,40,41.382736,2.154902,0.00,0.00,0.00
36,46,66,40,41.382736,2.154902,0.00,0.00,0.00
37,47,67,40,41.382736,2.154902,0.00,0.00,0.00
38,48,68,40,41.382736,2.154902,0.00,0.00,0.00
39,49,69,40,41.382736,2.154902,0.00,0.00,0.00
40,50,70,40,41.382736,2.154902,0.00,0.00,0.00
41,51,71,40,41.382736,2.154902,0.00,0.00,0.00
42,52,72,40,41.382736,2.154902,0.00,0.00,0.00
43,53,73,40,41.382736,2.154902,0.00,0.00,0.00
44,54,74,40,41.382736,2.154902,0.00,0.00,0.00
45,55,75,40,41.382736,2.154902,0.00,0.00,0.00
46,56,76,40,41.382736,2.154902,0.00,0.00,0.00
47,57,77,40,41.382736,2.154902,0.00,0.00,0.00
48,58,78,40,41.382736,2.154902,0.00,0.00,0.00
49,59,79,40,41.382736,2.154902,0.00,0.00,0.00
50,60,80,40,41.382736,2.154902,0.00,0.00,0.00
51,61,81,40,41.382736,2.154902,0.00,0.00,0.00
52,62,82,40,41.382736,2.154902,0.00,0.00,0.00
53,63,83,40,41.382736,2.154902,0.00,0.00,0.00
54,64,84,40,41.382736,2.154902,0.00,0.00,0.00
55,65,85,40,41.382736,2.154902,0.00,0.00,0.00
56,66,86,40,41.382736,2.154902,0.00,0.00,0.00
57,67,87,40,41.382736,2.154902,0.00,0.00,0.00
58,68,88,40,41.382736,2.154902,0.00,0.00,0.00
59,69,89,40,41.382736,2.154902,0.00,0.00,0.00
60,70,90,40,41.382736,2.154902,0.00,0.00,0.00
61,71,91,40,41.382736,2.154902,0.00,0.00,0.00
62,72,92,40,41.382736,2.154902,0.00,0.00,0.00
63,73,93,40,41.382736,2.154902,0.00,0.00,0.00
64,74,94,40,41.382736,2.154902,0.00,0.00,0.00
65,75,95,40,41.382736,2.154902,0.00,0.00,0.00
66,76,96,40,41.382736,2.154902,0.00,0.00,0.00
67,77,97,40,41.382736,2.154902,0.00,0.00,0.00
68,78,98,40,41.382736,2.154902,0.00,0.00,0.00
69,79,99,40,41.382736,2.154902,0.00,0.00,0.00
70,80,100,40,41.382736,2.154902,0.00,0.00,0.00
71,81,101,40,41.382736,2.154902,0.00,0.00,0.00
72,82,102,40,41.382736,2.154902,0.00,0.00,0.00
73,83,103,40,41.382736,2.154902,0.00,0.00,0.00
74,84,104,40,41.382736,2.154902,0.00,0.00,0.00
75,85,105,40,41.382736,2.154902,0.00,0.00,0.00
76,86,106,40,41.382736,2.154902,0.00,0.00,0.00
77,87,107,40,41.382736,2.154902,0.00,0.00,0.00
78,88,108,40,41.382736,2.154902,0.00,0.00,0.00
79,89,109,40,41.382736,2.154902,0.00,0.00,0.00
80,90,110,40,41.382736,2.154902,0.00,0.00,0.00
81,91,111,40,41.382736,2.154902,0.00,0.00,0.00
82,92,112,40,41.382736,2.154902,0.00,0.00,0.00
83,93,113,40,41.382736,2.154902,0.00,0.00,0.00
84,94,114,40,41.382736,2.154902,0.00,0.00,0.00
85,95,115,40,41.382736,2.154902,0.00,0.00,0.00
86,96,116,40,41.382736,2.154902,0.00,0.00,0.00
87,97,117,40,41.382736,2.154902,0.00,0.00,0.00
88,98,118,40,41.382736,2.154902,0.00,0.00,0.00
89,99,119,40,41.382736,2.154902,0.00,0.00,0.00
90,100,120,40,41.382736,2.154902,0.00,0.00,0.00
91,101,121,40,41.382736,2.154902,0.00,0.00,0.00
92,102,122,40,41.382736,2.154902,0.00,0.00,0.00
93,103,123,40,41.382736,2.154902,0.00,0.00,0.00
94,104,124,40,41.382736,2.154902,0.00,0.00,0.00
95,105,125,40,41.382736,2.154902,0.00,0.00,0.00
96,106,126,40,41.382736,2.154902,0.00,0.00,0.00
97,107,127,40,41.382736,2.154902,0.00,0.00,0.00
98,108,128,40,41.382736,2.154902,0.00,0.00,0.00
99,109,129,40,41.382736,2.154902,0.00,0.00,0.00
100,110,130,40,41.382736,2.154902,0.00,0.00,0.00
101,111,131,40,41.382736,2.154902,0.00,0.00,0.00
102,112,132,40,41.382736,2.154902,0.00,0.00,0.00
103,113,133,40,41.382736,2.154902,0.00,0.00,0.00
104,114,134,40,41.382736,2.154902,0.00,0.00,0.00
105,115,135,40,41.382736,2.154902,0.00,0.00,0.00
106,116,136,40,41.382736,2.154902,0.00,0.00,0.00
107,117,137,40,41.382736,2.154902,0.00,0.00,0.00
108,118,138,40,41.382736,2.154902,0.00,0.00,0.00
109,119,139,40,41.382736,2.154902,0.00,0.00,0.00
110,120,140,40,41.382736,2.154902,0.00,0.00,0.00
111,121,141,40,41.382736,2.154902,0.00,0.00,0.00
112,122,142,40,41.382736,2.154902,0.00,0.00,0.00
113,123,143,40,41.382736,2.154902,0.00,0.00,0.00
114,124,144,40,41.382736,2.154902,0.00,0.00,0.00
115,125,145,40,41.382736,2.154902,0.00,0.00,0.00
116,126,146,40,41.382736,2.154902,0.00,0.00,0.00
117,127,147,40,41.382736,2.154902,0.00,0.00,0.00
118,128,148,40,41.382736,2.154902,0.00,0.00,0.00
119,129,149,40,41.382736,2.154902,0.00,0.00,0.00
120,130,150,40,41.382736,2.154902,0.00,0.00,0.00
121,131,151,40,41.382736,2.154902,0.00,0.00,0.00
122,132,152,40,41.382736,2.154902,0.00,0.00,0.00
123,133,153,40,41.382736,2.154902,0.00,0.00,0.00
124,134,154,40,41.382736,2.154902,0.00,0.00,0.00
125,135,155,40,41.382736,2.154902,0.00,0.00,0.00
126,136,156,40,41.382736,2.154902,0.00,0.00,0.00
127,137,157,40,41.382736,2.154902,0.00,0.00,0.00
128,138,158,40,41.382736,2.154902,0.00,0.00,0.00
129,139,159,40,41.382736,2.154902,0.00,0.00,0.00
130,140,160,40,41.382736,2.154902,0.00,0.00,0.00
131,141,161,40,41.382736,2.154902,0.00,0.00,0.00
132,142,162,40,41.382736,2.154902,0.00,0.00,0.00
133,143,163,40,41.382736,2.154902,0.00,0.00,0.00
134,144,164,40,41.382736,2.154902,0.00,0.00,0.00
135,145,165,40,41.382736,2.154902,0.00,0.00,0.00
136,146,166,40,41.382736,2.154902,0.00,0.00,0.00
137,147,167,40,41.382736,2.154902,0.00,0.00,0.00
138,148,168,40,41.382736,2.154902,0.00,0.00,0.00
139,149,169,40,41.382736,2.154902,0.00,0.00,0.00
140,150,170,40,41.382736,2.154902,0.00,0.00,0.00
141,151,171,40,41.382736,2.154902,0.00,0.00,0.00
142,152,172,40,41.382736,2.154902,0.00,0.00,0.00
143,153,173,40,41.382736,2.154902,0.00,0.00,0.00
144,154,174,40,41.382736,2.154902,0.00,0.00,0.00
145,155,175,40,41.382736,2.154902,0.00,0.00,0.00
146,156,176,40,41.382736,2.154902,0.00,0.00,0.00
147,157,177,40,41.382736,2.154902,0.00,0.00,0.00
148,158,178,40,41.382736,2.154902,0.00,0.00,0.00
149,159,179,40,41.382736,2.154902,0.00,0.00,0.00
150,160,180,40,41.382736,2.154902,0.00,0.00,0.00
151,161,181,40,41.382736,2.154902,0.00,0.00,0.00
152,162,182,40,41.382736,2.154902,0.00,0.00,0.00
153,163,183,40,41.382736,2.154902,0.00,0.00,0.00
154,164,184,40,41.382736,2.154902,0.00,0.00,0.00
155,165,185,40,41.382736,2.154902,0.00,0.00,0.00
156,166,186,40,41.382736,2.154902,0.00,0.00,0.00
157,167,187,40,41.382736,2.154902,0.00,0.00,0.00
158,168,188,40,41.382736,2.154902,0.00,0.00,0.00
159,169,189,40,41.382736,2.154902,0.00,0.00,0.00
160,170,190,40,41.382736,2.154902,0.00,0.00,0.00
161,171,191,40,41.382736,2.154902,0.00,0.00,0.00
162,172,192,40,41.382736,2.154902,0.00,0.00,0.00
163,173,193,40,41.382736,2.154902,0.00,0.00,0.00
164,174,194,40,41.382736,2.154902,0.00,0.00,0.00
165,175,195,40,41.382736,2.154902,0.00,0.00,0.00
166,176,196,40,41.382736,2.154902,0.00,0.00,0.00
167,177,197,40,41.382736,2.154902,0.00,0.00,0.00
1,11,31,40,41.382736,2.154902,0.00,0.00,0.00
2,12,32,40,41.382736,2.154902,0.00,0.00,0.00
3,13,33,40,41.382736,2.154902,0.00,0.00,0.00
4,14,34,40,41.382736,2.154902,0.00,0.00,0.00
5,15,35,40,41.382736,2.154902,0.00,0.00,0.00
6,16,36,40,41.382736,2.154902,0.00,0.00,0.00
7,17,37,40,41.382736,2.154902,0.00,0.00,0.00
8,18,38,40,41.382736,2.154902,0.00,0.00,0.00
9,19,39,40,41.382736,2.154902,0.00,0.00,0.00
10,20,40,40,41.382736,2.154902,0.00,0.00,0.00
11,21,41,40,41.382736,2.154902,0.00,0.00,0.00
1,11,31,40,41.382736,2.154902,0.00,0.00,0.00
2,12,32,40,41.382736,2.154902,0.00,0.00,0.00
